Wall time,Step,Value,num_steps
1485992216.57062,10501,0.6949439049,16
1485992217.37835,10601,0.5815221071,16
1485992218.19933,10701,0.655151844,16
1485992219.00719,10801,0.7709819078,16
1485992219.82219,10901,0.5579713583,16
1485992220.62816,11001,0.6132887602,16
1485992221.45014,11101,0.6794961691,16
1485992222.26248,11201,0.6638306379,16
1485992223.07325,11301,0.6611728668,16
1485992223.87571,11401,0.5324831605,16
1485992224.67411,11501,0.5888652205,16
1485992225.49316,11601,0.6601653099,16
1485992226.30201,11701,0.6256671548,16
1485992227.10936,11801,0.6002289057,16
1485992227.91148,11901,0.4716085196,16
1485992228.71542,12001,0.6234784126,16
1485992229.5255,12101,0.4618872404,16
1485992230.35093,12201,0.6157082319,16
1485992231.16632,12301,0.6855354309,16
1485992231.98063,12401,0.6338229179,16
1485992232.77921,12501,0.6227862835,16
1485992233.59555,12601,0.5156717896,16
1485992234.41526,12701,0.591160059,16
1485992235.23717,12801,0.5673847198,16
1485992236.05047,12901,0.8062188029,16
1485992236.86056,13001,0.6040141582,16
1485992237.67334,13101,0.4973605871,16
1485992238.49011,13201,0.5536917448,16
1485992239.30444,13301,0.534158349,16
1485992240.11773,13401,0.7210129499,16
1485992240.91955,13501,0.5555186272,16
1485992241.73833,13601,0.637239933,16
1485992242.55449,13701,0.6338477731,16
1485992243.37078,13801,0.6926532388,16
1485992244.1852,13901,0.6464797258,16
1485992244.99335,14001,0.5433206558,16
1485992245.81258,14101,0.8491709232,16
1485992246.63476,14201,0.6473556757,16
1485992247.45026,14301,0.6469308138,16
1485992248.26447,14401,0.7042965889,16
1485992249.06792,14501,0.5633845329,16
1485992249.89483,14601,0.6161052585,16
1485992250.70788,14701,0.7025763392,16
1485992251.51761,14801,0.3990702033,16
1485992252.34349,14901,0.6512902975,16
1485992253.1536,15001,0.6511668563,16
1485992253.97176,15101,0.6223238707,16
1485992254.78713,15201,0.8130264878,16
1485992255.59876,15301,0.655259192,16
1485992256.41064,15401,0.5231001973,16
1485992257.21838,15501,0.7008497715,16
1485992258.03611,15601,0.774739027,16
1485992258.84944,15701,0.6863964796,16
1485992259.66321,15801,0.6769636869,16
1485992260.47366,15901,0.5816767216,16
1485992261.2886,16001,0.6224701405,16
1485992262.10211,16101,0.6707850099,16
1485992262.91605,16201,0.5074651837,16
1485992263.73723,16301,0.6500883698,16
1485992264.54676,16401,0.5883877277,16
1485992265.35716,16501,0.7030996084,16
1485992266.16949,16601,0.7677271962,16
1485992266.985,16701,0.5223273039,16
1485992267.79889,16801,0.6897727251,16
1485992268.60596,16901,0.7784667611,16
1485992269.42892,17001,0.7124153376,16
1485992270.24703,17101,0.6723830104,16
1485992271.06407,17201,0.7430077791,16
1485992271.88172,17301,0.6777608395,16
1485992272.69087,17401,0.6355199814,16
1485992273.4987,17501,0.6855814457,16
1485992274.31328,17601,0.7698702812,16
1485992275.12476,17701,0.66750741,16
1485992275.93905,17801,0.7378404737,16
1485992276.74137,17901,0.719725132,16
1485992277.55901,18001,0.7061027884,16
1485992278.37742,18101,0.6885451674,16
1485992279.19184,18201,0.7253125906,16
1485992280.00728,18301,0.644937396,16
1485992280.81254,18401,0.6396015882,16
1485992281.62684,18501,0.6241569519,16
1485992282.43892,18601,0.6061594486,16
1485992283.25578,18701,0.7785193324,16
1485992284.06495,18801,0.5564154983,16
1485992284.86825,18901,0.4912642241,16
1485992285.6933,19001,0.7826660872,16
1485992286.51199,19101,0.5644513369,16
1485992287.3277,19201,0.7139903307,16
1485992288.14625,19301,0.8114607334,16
1485992288.94414,19401,0.5637830496,16
1485992289.75868,19501,0.8541817665,16
1485992290.56764,19601,0.7719501257,16
1485992291.36949,19701,0.6504131556,16
1485992292.17944,19801,0.5061939955,16
1485992292.98347,19901,0.7327299714,16
1485992293.80594,20001,0.7937496901,16
1485992294.61629,20101,0.6596613526,16
1485992295.43566,20201,0.4934003353,16
1485992296.23563,20301,0.5971198082,16
1485992297.03481,20401,0.7553598881,16
1485992297.85123,20501,0.6812803745,16
1485992298.66891,20601,0.8287366629,16
1485992299.47418,20701,0.6084358692,16
1485992300.28528,20801,0.6977006197,16
1485992301.08907,20901,0.6274292469,16
1485992301.91352,21001,0.7297496796,16
1485992302.7278,21101,0.7457518578,16
1485992303.53661,21201,0.8435941339,16
1485992304.34861,21301,0.7637001872,16
1485992305.16252,21401,0.8722584844,16
1485992305.9807,21501,0.6971127987,16
1485992306.80258,21601,0.7972918749,16
1485992307.60799,21701,0.6804646254,16
1485992308.42393,21801,0.6415740848,16
1485992309.23668,21901,0.47943151,16
1485992310.06961,22001,0.6963902712,16
1485992310.8819,22101,0.6478268504,16
1485992311.69856,22201,0.8008671403,16
1485992312.51406,22301,0.8819670677,16
1485992313.3296,22401,0.8057830334,16
1485992314.14537,22501,0.5192506313,16
1485992314.95868,22601,0.7613437772,16
1485992315.7781,22701,0.7480014563,16
1485992316.59279,22801,0.7363663912,16
1485992317.40365,22901,0.6808260679,16
1485992318.23183,23001,0.8849880099,16
1485992319.04524,23101,0.6296846867,16
1485992319.85442,23201,0.6019854546,16
1485992320.65248,23301,0.565251112,16
1485992321.46832,23401,0.6898312569,16
1485992322.27824,23501,0.6607313752,16
1485992323.09781,23601,0.7575312257,16
1485992323.90367,23701,0.7241350412,16
1485992324.70984,23801,0.6341859102,16
1485992325.52218,23901,0.7869697213,16
1485992326.34534,24001,0.6914155483,16
1485992327.1585,24101,0.7942168713,16
1485992327.96847,24201,0.8413223624,16
1485992328.77074,24301,0.64158988,16
1485992329.58785,24401,0.7761566639,16
1485992330.40861,24501,0.7756026387,16
1485992331.21824,24601,0.5663906336,16
1485992332.02281,24701,0.7007183433,16
1485992332.82096,24801,0.6218955517,16
1485992333.64006,24901,0.8361125588,16
1485992334.47985,25001,0.6281628609,16
1485992335.30414,25101,0.58557868,16
1485992336.11896,25201,0.8196297288,16
1485992336.91754,25301,0.7980414033,16
1485992337.72603,25401,0.7104364634,16
1485992338.54289,25501,0.829159379,16
1485992339.35067,25601,0.8658773899,16
1485992340.16475,25701,0.9434406161,16
1485992340.96564,25801,0.6418678164,16
1485992341.78029,25901,0.7984064817,16
1485992342.60279,26001,0.6792694926,16
1485992343.42071,26101,0.8222247958,16
1485992344.23304,26201,0.668564558,16
1485992345.03551,26301,0.78953439,16
1485992345.84241,26401,0.7003139257,16
1485992346.65579,26501,0.7711865306,16
1485992347.46745,26601,0.7325893044,16
1485992348.27579,26701,0.6756088734,16
1485992349.07866,26801,0.7639129162,16
1485992349.89352,26901,0.7018139362,16
1485992350.70729,27001,0.5664691925,16
1485992351.52061,27101,0.7531422377,16
1485992352.33511,27201,0.6935927868,16
1485992353.14356,27301,0.7092218399,16
1485992353.96055,27401,0.6605900526,16
1485992354.77826,27501,0.7341271043,16
1485992355.5886,27601,0.6741740704,16
1485992356.39563,27701,0.608953476,16
1485992357.19975,27801,0.7162951231,16
1485992358.01654,27901,0.8511333466,16
1485992358.84047,28001,0.636449039,16
1485992359.65905,28101,0.72745049,16
1485992360.47409,28201,0.6616888642,16
1485992361.27698,28301,0.7914149165,16
1485992362.08476,28401,0.6108430624,16
1485992362.90519,28501,0.6854866147,16
1485992363.71605,28601,0.88514328,16
1485992364.52855,28701,0.7773470879,16
1485992365.33634,28801,0.7237308621,16
1485992366.15021,28901,0.7724635601,16
1485992366.9651,29001,0.7356362343,16
1485992367.78255,29101,0.7772282958,16
1485992368.58904,29201,0.446156919,16
1485992369.4099,29301,0.8171333671,16
1485992370.23514,29401,0.7579652667,16
1485992371.05384,29501,0.7016633153,16
1485992371.8745,29601,0.7924970984,16
1485992372.67628,29701,0.6498764157,16
1485992373.49327,29801,0.5618737936,16
1485992374.30926,29901,0.7111549377,16
1485992375.13663,30001,0.706692338,16
1485992375.954,30101,0.6286948919,16
1485992376.7627,30201,0.6706485152,16
1485992377.56935,30301,0.7460297942,16
1485992378.39688,30401,0.6479052305,16
1485992379.2235,30501,0.7729481459,16
1485992380.03244,30601,0.7313557863,16
1485992380.83239,30701,0.5095751286,16
1485992381.64481,30801,0.6880899668,16
1485992382.46155,30901,0.679731369,16
1485992383.2772,31001,0.7688089013,16
1485992384.09361,31101,0.6139130592,16
1485992384.89302,31201,0.8314476013,16
1485992385.70792,31301,0.8334293365,16
1485992386.52181,31401,0.7423772216,16
1485992387.33952,31501,0.7184677124,16
1485992388.14815,31601,0.8772116303,16
1485992388.94993,31701,0.6210176945,16
1485992389.76503,31801,0.555491209,16
1485992390.58218,31901,0.7289593816,16
1485992391.40618,32001,0.7833544016,16
1485992392.22107,32101,0.8426674604,16
1485992393.02064,32201,0.3973607421,16
1485992393.84259,32301,0.9546413422,16
1485992394.66095,32401,0.7230211496,16
1485992395.47469,32501,0.6765247583,16
1485992396.29282,32601,0.8306066394,16
1485992397.09082,32701,0.7071115971,16
1485992397.91531,32801,0.8362488151,16
1485992398.72766,32901,0.8497295976,16
1485992399.54447,33001,0.629191339,16
1485992400.36845,33101,0.7847722769,16
1485992401.17086,33201,0.7965443134,16
1485992401.99628,33301,0.3938589096,16
1485992402.80649,33401,0.682907939,16
1485992403.62526,33501,0.4588735104,16
1485992404.44091,33601,0.771951735,16
1485992405.24764,33701,0.8738335967,16
1485992406.06383,33801,0.7895857096,16
1485992406.87893,33901,0.683626771,16
1485992407.70397,34001,0.6646869183,16
1485992408.51933,34101,0.6117252111,16
1485992409.33349,34201,0.7578580379,16
1485992410.1453,34301,0.8247339725,16
1485992410.95657,34401,0.7922952771,16
1485992411.77382,34501,0.750009656,16
1485992412.57986,34601,0.8197513819,16
1485992413.3799,34701,0.968799293,16
1485992414.19154,34801,0.7207187414,16
1485992415.01192,34901,0.7085264325,16
1485992415.83253,35001,0.8242414594,16
1485992416.64189,35101,0.811365366,16
1485992417.44836,35201,0.7155240774,16
1485992418.26249,35301,0.7400515079,16
1485992419.07374,35401,0.8315227628,16
1485992419.8875,35501,0.6509137154,16
1485992420.69199,35601,0.6766993999,16
1485992421.51956,35701,0.8141712546,16
1485992422.34373,35801,0.7140185237,16
1485992423.15734,35901,0.7167825699,16
1485992423.97283,36001,0.7830034494,16
1485992424.77516,36101,0.6912536621,16
1485992425.58379,36201,0.8956905603,16
1485992426.39587,36301,0.7159469128,16
1485992427.21422,36401,0.8322274685,16
1485992428.03179,36501,0.8516860008,16
1485992428.83562,36601,0.7439733744,16
1485992429.64747,36701,0.7455722094,16
1485992430.46374,36801,0.7046854496,16
1485992431.26689,36901,0.8165569901,16
1485992432.08991,37001,0.8113387227,16
1485992432.89954,37101,0.7920232415,16
1485992433.71934,37201,0.8360344768,16
1485992434.53083,37301,0.734208703,16
1485992435.34486,37401,0.7277433276,16
1485992436.15707,37501,0.7920086384,16
1485992436.9582,37601,0.7165514827,16
1485992437.76168,37701,0.6201213598,16
1485992439.07806,37862,0.6824691296,16
1485992439.8903,37962,0.9754564762,16
1485992440.70158,38062,0.6590973139,16
1485992441.51862,38162,0.7487745285,16
1485992442.32423,38262,0.7105796337,16
1485992443.12946,38362,0.7099224329,16
1485992443.93882,38462,0.8838934898,16
1485992444.74012,38562,0.7679716349,16
1485992445.55767,38662,0.6942059398,16
1485992446.38309,38762,0.8068252206,16
1485992447.19228,38862,0.7076028585,16
1485992447.99661,38962,0.7631524801,16
1485992448.79622,39062,0.7667661905,16
1485992449.60551,39162,0.7072895765,16
1485992450.42245,39262,0.7045420408,16
1485992451.23186,39362,0.7781588435,16
1485992452.03953,39462,0.7220171094,16
1485992452.84058,39562,0.7922680378,16
1485992453.65727,39662,0.6223965883,16
1485992454.48349,39762,0.857041657,16
1485992455.30211,39862,0.6980649829,16
1485992456.11702,39962,0.8288636208,16
1485992456.91932,40062,0.8101035357,16
1485992457.73464,40162,0.7599586844,16
1485992458.55608,40262,0.5087656975,16
1485992459.37416,40362,0.7452985048,16
1485992460.19097,40462,0.9651570916,16
1485992460.98755,40562,0.7379121184,16
1485992461.80121,40662,0.8265365362,16
1485992462.62369,40762,0.6037694216,16
1485992463.43735,40862,0.765738368,16
1485992464.25151,40962,0.8186744452,16
1485992465.05492,41062,0.7854993939,16
1485992465.86926,41162,0.8639425039,16
1485992466.67915,41262,0.8420078754,16
1485992467.49557,41362,0.7816637754,16
1485992468.31803,41462,0.8404753804,16
1485992469.11809,41562,0.8038774729,16
1485992469.93051,41662,0.6341402531,16
1485992470.76078,41762,0.6072995067,16
1485992471.5711,41862,0.9674503803,16
1485992472.38342,41962,0.7854811549,16
1485992473.18574,42062,0.7244238853,16
1485992473.99754,42162,0.8365793228,16
1485992474.81135,42262,0.6804007888,16
1485992475.62748,42362,0.8955070972,16
1485992476.44782,42462,0.6705551147,16
1485992477.26027,42562,0.8432393074,16
1485992478.07544,42662,0.7929593921,16
1485992478.8866,42762,0.6826789379,16
1485992479.69967,42862,0.5799789429,16
1485992480.50839,42962,0.7405059934,16
1485992481.31761,43062,0.9322687984,16
1485992482.13657,43162,0.9794769287,16
1485992482.94953,43262,0.5871540308,16
1485992483.76383,43362,0.7948637009,16
1485992484.56605,43462,0.6786948442,16
1485992485.3825,43562,0.9690315723,16
1485992486.20111,43662,0.7032003403,16
1485992487.02914,43762,0.9623507857,16
1485992487.84014,43862,0.688302815,16
1485992488.64684,43962,0.754340291,16
1485992489.45984,44062,0.5448451042,16
1485992490.28108,44162,0.715949297,16
1485992491.09412,44262,0.8552181125,16
1485992491.90499,44362,0.7886104584,16
1485992492.70913,44462,0.8180820942,16
1485992493.52557,44562,0.9445688128,16
1485992494.35247,44662,0.6490910649,16
1485992495.17785,44762,0.7942411304,16
1485992495.98748,44862,0.7518377304,16
1485992496.7938,44962,0.6826909781,16
1485992497.62251,45062,0.8406205773,16
1485992498.44241,45162,0.6722350121,16
1485992499.265,45262,0.6053260565,16
1485992500.07936,45362,0.897384882,16
1485992500.87845,45462,0.6674396396,16
1485992501.68766,45562,0.7549827695,16
1485992502.49842,45662,0.8249330521,16
1485992503.32517,45762,0.7629724145,16
1485992504.14329,45862,0.7739681005,16
1485992504.95017,45962,0.7326126099,16
1485992505.77493,46062,0.8990774155,16
1485992506.59421,46162,0.9167829752,16
1485992507.41743,46262,0.7100925446,16
1485992508.24664,46362,0.8217916489,16
1485992509.04868,46462,0.7665257454,16
1485992509.86682,46562,0.7849041224,16
1485992510.68586,46662,0.9035747051,16
1485992511.50897,46762,0.830994606,16
1485992512.32349,46862,0.8524842262,16
1485992513.13202,46962,0.530654192,16
1485992513.9488,47062,0.7208557129,16
1485992514.76487,47162,0.6930158138,16
1485992515.57369,47262,0.8954481483,16
1485992516.38684,47362,0.5764414072,16
1485992517.19184,47462,0.7582773566,16
1485992517.99179,47562,0.9807950258,16
1485992518.80694,47662,0.7023068666,16
1485992519.63148,47762,0.8476623297,16
1485992520.45017,47862,0.8193884492,16
1485992521.25752,47962,0.7341368198,16
1485992522.07033,48062,0.82658571,16
1485992522.8793,48162,0.7745008469,16
1485992523.69495,48262,0.8684420586,16
1485992524.5077,48362,0.8470994234,16
1485992525.31858,48462,0.8438173532,16
1485992526.12747,48562,0.8756344914,16
1485992526.94274,48662,0.8115797043,16
1485992527.76464,48762,0.8320425749,16
1485992528.56614,48862,0.8418244123,16
1485992529.38014,48962,0.7540272474,16
1485992530.1931,49062,0.8075020909,16
1485992531.00647,49162,0.6808978319,16
1485992531.81711,49262,0.7575672269,16
1485992532.6235,49362,0.8076804876,16
1485992533.43784,49462,0.7838258147,16
1485992534.25166,49562,0.7984073162,16
1485992535.07141,49662,0.7617899179,16
1485992535.89572,49762,0.8231568336,16
1485992536.69719,49862,0.7282054424,16
1485992537.51068,49962,0.7723692656,16
1485992538.32628,50062,0.7806224823,16
1485992539.13902,50162,0.7974075675,16
1485992539.95256,50262,0.8762953877,16
1485992540.75723,50362,0.611710012,16
1485992541.57019,50462,0.7275290489,16
1485992542.3872,50562,0.7760635614,16
1485992543.2035,50662,0.921636343,16
1485992544.02729,50762,0.8765912056,16
1485992544.8268,50862,0.7201969624,16
1485992545.64412,50962,0.8829473853,16
1485992546.46035,51062,0.8714075089,16
1485992547.27368,51162,0.8557317853,16
1485992548.0894,51262,0.726834774,16
1485992548.89587,51362,0.8012577295,16
1485992549.70883,51462,0.826000452,16
1485992550.53156,51562,0.832023859,16
1485992551.35911,51662,0.8247021437,16
1485992552.18344,51762,0.7181599736,16
1485992552.98434,51862,0.9671208262,16
1485992553.7998,51962,0.7698266506,16
1485992554.61913,52062,0.7039251924,16
1485992555.44079,52162,0.8684151769,16
1485992556.25991,52262,0.7490317822,16
1485992557.05918,52362,0.8638613224,16
1485992557.86759,52462,0.8416600227,16
1485992558.68614,52562,0.6438038349,16
1485992559.5019,52662,0.7521345019,16
1485992560.32374,52762,0.6221778393,16
1485992561.12367,52862,0.7975307703,16
1485992561.94208,52962,0.8732941747,16
1485992562.75286,53062,0.7476252317,16
1485992563.56729,53162,0.6067370176,16
1485992564.37736,53262,0.8539190292,16
1485992565.17785,53362,0.8915890455,16
1485992565.99818,53462,0.8658547401,16
1485992566.81072,53562,0.8580195308,16
1485992567.62296,53662,0.9646165371,16
1485992568.44539,53762,0.7782040834,16
1485992569.25405,53862,0.8368684053,16
1485992570.06369,53962,0.5054264069,16
1485992570.87408,54062,0.877723217,16
1485992571.68716,54162,0.6977963448,16
1485992572.49372,54262,0.912556529,16
1485992573.30448,54362,0.8682300448,16
1485992574.12276,54462,0.6829527617,16
1485992574.93374,54562,0.8063554168,16
1485992575.74435,54662,0.8725156784,16
1485992576.55297,54762,0.8670687675,16
1485992577.36323,54862,0.8522794247,16
1485992578.18516,54962,0.8056592941,16
1485992578.9957,55062,0.9227368832,16
1485992579.81061,55162,0.7884714603,16
1485992580.65379,55262,0.8307034969,16
1485992581.49922,55362,0.8410106301,16
1485992582.36779,55462,0.8151224256,16
1485992583.18919,55562,0.9011083245,16
1485992584.0298,55662,0.7357186079,16
1485992584.87311,55762,0.8588280678,16
1485992585.70683,55862,0.8218457103,16
1485992586.51943,55962,0.8417236805,16
1485992587.33416,56062,0.7257581949,16
1485992588.15989,56162,0.6823074818,16
1485992588.99295,56262,0.8306950331,16
1485992589.82024,56362,0.6444671154,16
1485992590.63867,56462,0.8758949637,16
1485992591.46269,56562,0.7840371728,16
1485992592.28315,56662,0.8039885163,16
1485992593.09722,56762,0.8363105655,16
1485992593.92341,56862,0.6940380335,16
1485992594.74705,56962,0.8601967096,16
1485992595.56084,57062,0.8527625799,16
1485992596.37409,57162,0.660794735,16
1485992597.1772,57262,0.9305341244,16
1485992597.98339,57362,0.8641513586,16
1485992598.79704,57462,0.7314821482,16
1485992599.60749,57562,0.7044845819,16
1485992600.42354,57662,0.8547772169,16
1485992601.23645,57762,0.8577283621,16
1485992602.04686,57862,0.7721728086,16
1485992602.86588,57962,0.6898508072,16
1485992603.67572,58062,0.6799969673,16
1485992604.48399,58162,0.8996004462,16
1485992605.28844,58262,0.7821528912,16
1485992606.09793,58362,0.8899053335,16
1485992606.90629,58462,0.6321142912,16
1485992607.71688,58562,0.7199046612,16
1485992608.53178,58662,0.7818188667,16
1485992609.35286,58762,0.7831425667,16
1485992610.16979,58862,0.7235866785,16
1485992610.97765,58962,0.8090934753,16
1485992611.79494,59062,0.8375265598,16
1485992612.59569,59162,0.9120723009,16
1485992613.4097,59262,0.818248868,16
1485992614.22971,59362,0.8410749435,16
1485992615.04227,59462,0.7520532608,16
1485992615.85652,59562,0.772536993,16
1485992616.66571,59662,0.6254856586,16
1485992617.51406,59762,0.816957593,16
1485992618.39445,59862,0.7525132895,16
1485992619.20799,59962,0.8053361773,16
1485992620.04306,60062,0.9799640775,16
1485992620.85269,60162,0.9639658928,16
1485992621.68811,60262,0.735589385,16
1485992622.51668,60362,0.8671604395,16
1485992623.35416,60462,0.8971076608,16
1485992624.18267,60562,0.8716450334,16
1485992624.99791,60662,0.8259140253,16
1485992625.82353,60762,0.8670988083,16
1485992626.63821,60862,0.8069629073,16
1485992627.46401,60962,0.7242950201,16
1485992628.27886,61062,0.6441398859,16
1485992629.08506,61162,0.8594626784,16
1485992629.89922,61262,0.6806906462,16
1485992630.70921,61362,0.8107342124,16
1485992631.52549,61462,0.8832202554,16
1485992632.34687,61562,0.7779773474,16
1485992633.14889,61662,0.8531541824,16
1485992633.97171,61762,0.7368649244,16
1485992634.79188,61862,0.8878908753,16
1485992635.61411,61962,0.9359875321,16
1485992636.434,62062,0.747441411,16
1485992637.23972,62162,0.8333225846,16
1485992638.04593,62262,0.8777091503,16
1485992638.85497,62362,0.6806876659,16
1485992639.65887,62462,0.8336592317,16
1485992640.46814,62562,0.7864421606,16
1485992641.27931,62662,0.9000971913,16
1485992642.09397,62762,0.7604464293,16
1485992642.90725,62862,0.6222456098,16
1485992643.72661,62962,0.9454984665,16
1485992644.54075,63062,0.888266027,16
1485992645.35123,63162,0.7566890717,16
1485992646.16437,63262,0.9259406328,16
1485992646.97601,63362,0.9240146875,16
1485992647.78918,63462,0.9660109282,16
1485992648.59165,63562,0.9118530154,16
1485992649.39446,63662,0.9036300182,16
1485992650.21513,63762,0.7238203287,16
1485992651.02318,63862,0.8938162923,16
1485992651.84065,63962,0.7453144193,16
1485992652.64152,64062,0.9258613586,16
1485992653.4532,64162,0.8190951943,16
1485992654.26175,64262,0.809388876,16
1485992655.08323,64362,0.8744995594,16
1485992655.90088,64462,0.7815374136,16
1485992656.70524,64562,0.8033874035,16
1485992657.52788,64662,0.8078165054,16
1485992658.35252,64762,0.7251754999,16
1485992659.16971,64862,0.819198668,16
1485992659.98932,64962,0.772521615,16
1485992660.7949,65062,0.7888277173,16
1485992661.62052,65162,0.695889473,16
1485992662.43291,65262,0.9053936601,16
1485992663.23276,65362,0.7786889076,16
1485992664.04461,65462,0.803661108,16
1485992664.84681,65562,0.7960468531,16
1485992665.65813,65662,0.9166402817,16
1485992666.47836,65762,0.7941442728,16
1485992667.28741,65862,0.8524113894,16
1485992668.10715,65962,0.8092778921,16
1485992668.91378,66062,0.8354847431,16
1485992669.72878,66162,0.7298283577,16
1485992670.54812,66262,0.7118219733,16
1485992671.36325,66362,0.941139698,16
1485992672.17594,66462,0.8733503819,16
1485992672.97714,66562,0.8300446868,16
1485992673.79532,66662,0.8536372185,16
1485992674.6182,66762,0.8313473463,16
1485992675.42351,66862,0.8673347831,16
1485992676.23941,66962,0.545617938,16
1485992677.05209,67062,0.819937706,16
1485992677.8686,67162,0.8715225458,16
1485992678.72029,67262,0.8548826575,16
1485992679.56058,67362,0.927832365,16
1485992680.3976,67462,0.8072686791,16
1485992681.2309,67562,0.7161895633,16
1485992682.04847,67662,0.758944273,16
1485992682.87439,67762,0.881847918,16
1485992683.70018,67862,0.6544854045,16
1485992684.51778,67962,0.8491498232,16
1485992685.33722,68062,0.8845793605,16
1485992686.15169,68162,0.787445426,16
1485992686.96107,68262,0.8740600944,16
1485992687.77366,68362,0.7160566449,16
1485992688.57958,68462,0.6121354103,16
1485992689.38474,68562,0.760196209,16
1485992690.18517,68662,0.7864356637,16
1485992691.00603,68762,0.9194674492,16
1485992691.81873,68862,0.6587294936,16
1485992692.62511,68962,0.8556601405,16
1485992693.44355,69062,0.8791763783,16
1485992694.26994,69162,0.9207330942,16
1485992695.08691,69262,0.8567433357,16
1485992695.89264,69362,0.9328894615,16
1485992696.69934,69462,0.8431966305,16
1485992697.50673,69562,0.843624711,16
1485992698.31392,69662,0.8968004584,16
1485992699.13187,69762,0.8796244264,16
1485992699.93574,69862,0.9147074223,16
1485992700.73359,69962,0.4155019522,16
1485992701.5557,70062,0.9542040825,16
1485992702.37598,70162,0.8232127428,16
1485992703.19251,70262,0.8557471633,16
1485992704.00154,70362,0.9335749149,16
1485992704.80057,70462,0.8301161528,16
1485992705.60916,70562,0.9452800155,16
1485992706.427,70662,0.9154194593,16
1485992707.256,70762,0.7293265462,16
1485992708.0586,70862,0.6621187925,16
1485992708.85679,70962,0.8730997443,16
1485992709.67558,71062,0.5760992169,16
1485992710.49724,71162,0.7341893911,16
1485992711.31259,71262,0.6683883667,16
1485992712.11352,71362,0.8238638639,16
1485992712.91592,71462,0.8943064213,16
1485992713.74098,71562,0.8853334188,16
1485992714.56405,71662,0.7395823002,16
1485992715.38955,71762,0.8006136417,16
1485992716.20077,71862,0.6813097,16
1485992717.00042,71962,0.8392652273,16
1485992717.82193,72062,0.8871628046,16
1485992718.6336,72162,0.9440365434,16
1485992719.43979,72262,0.7992866635,16
1485992720.24587,72362,0.8786228895,16
1485992721.05339,72462,0.9793448448,16
1485992721.87501,72562,0.8177389503,16
1485992722.69186,72662,0.8444598913,16
1485992723.51917,72762,0.8830497265,16
1485992724.32317,72862,0.8594834805,16
1485992725.11779,72962,0.8556693792,16
1485992725.9297,73062,0.8285883665,16
1485992726.73365,73162,0.8971878886,16
1485992727.53505,73262,0.7752176523,16
1485992728.35165,73362,0.8270296454,16
1485992729.15163,73462,0.9079098701,16
1485992729.96267,73562,0.7676827312,16
1485992730.77281,73662,0.7861770988,16
1485992731.59259,73762,0.825212121,16
1485992732.40391,73862,0.8049845099,16
1485992733.21201,73962,0.9336672425,16
1485992734.03283,74062,0.8293835521,16
1485992734.84498,74162,0.8632001281,16
1485992735.66701,74262,0.9154677391,16
1485992736.47888,74362,0.7668443918,16
1485992737.27555,74462,0.7436521649,16
1485992738.07604,74562,0.7679656744,16
1485992738.88522,74662,0.8619910479,16
1485992739.7097,74762,0.8426292539,16
1485992740.52952,74862,0.8564916849,16
1485992741.33957,74962,0.9130148888,16
1485992742.14529,75062,0.8529447317,16
1485992742.95607,75162,0.7522735596,16
1485992743.77446,75262,0.851175189,16
1485992744.57533,75362,0.7768855095,16
1485992745.37993,75462,0.6754553318,16
1485989047.04689,101,0.5488163233,32
1485989048.57773,201,0.094799459,32
1485989050.1179,301,-0.0463891029,32
1485989051.66139,401,-0.031760335,32
1485989053.18519,501,-0.0171813965,32
1485989054.72798,601,0.0166514516,32
1485989056.27439,701,0.0052492023,32
1485989057.79625,801,0.0477979183,32
1485989059.35035,901,0.0953533649,32
1485989060.90015,1001,0.0639938712,32
1485989062.44635,1101,0.0705550313,32
1485989063.99611,1201,0.0165415406,32
1485989065.53301,1301,0.0333995223,32
1485989067.07919,1401,0.0507184267,32
1485989068.60871,1501,0.0553864837,32
1485989070.13004,1601,0.021441102,32
1485989071.67098,1701,0.0554067492,32
1485989073.19414,1801,0.0491548777,32
1485989074.7405,1901,0.0393549204,32
1485989076.30525,2001,0.0967048407,32
1485989077.82203,2101,0.031508863,32
1485989079.36301,2201,0.053191781,32
1485989080.89538,2301,0.0296242833,32
1485989082.44365,2401,0.1564565301,32
1485989083.98495,2501,0.0425713062,32
1485989085.52305,2601,0.0750222802,32
1485989087.06177,2701,0.2075506449,32
1485989088.58623,2801,0.0997727513,32
1485989090.10826,2901,0.1240143776,32
1485989091.65606,3001,0.2530888915,32
1485989093.19327,3101,0.1274418235,32
1485989094.7292,3201,0.1964150071,32
1485989096.27287,3301,0.1318646073,32
1485989097.80222,3401,0.2912144065,32
1485989099.35386,3501,0.2730352879,32
1485989100.8734,3601,0.2929893136,32
1485989102.42919,3701,0.2798185349,32
1485989103.95738,3801,0.2829856277,32
1485989105.48675,3901,0.3136975169,32
1485989107.06269,4001,0.3116642237,32
1485989108.60205,4101,0.3307999372,32
1485989110.14158,4201,0.4330506921,32
1485989111.66954,4301,0.3378173709,32
1485989113.19513,4401,0.3836486936,32
1485989114.73251,4501,0.4255916476,32
1485989116.26098,4601,0.4156804681,32
1485989117.77651,4701,0.2788284421,32
1485989119.32143,4801,0.3626135588,32
1485989120.843,4901,0.576961875,32
1485989122.39466,5001,0.4256343246,32
1485989123.94669,5101,0.3368478417,32
1485989125.4714,5201,0.5137734413,32
1485989127.01669,5301,0.4798203111,32
